type,club,direction,player,player_href,age,nationality,position,market_value,origin_club,fee,source,source_league,fee_type,fee_raw,position_group,buyer,seller,premium_ratio,season_id,competition_code,net_transfer_record,squad_size,average_age,national_team_players,competition_name,country_name,league_total_market_value
transfer,Real Betis Balompié,Out,Diego Lainez,/diego-lainez/profil/spieler/371174,23.0,Mexico,Right Winger,2500000.0,Tigres UANL,6000000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,paid,€6.00m,Attacker,Tigres UANL,Real Betis Balompié,1.4,2023,laliga,-875000.0,27,29.2,11,LaLiga,Spain,5630000000.0
transfer,Real Betis Balompié,Out,Edgar González,/edgar-gonzalez/profil/spieler/401624,26.0,Spain,Centre-Back,9000000.0,UD Almería,4500000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,paid,€4.50m,Defender,UD Almería,Real Betis Balompié,-0.5,2023,laliga,-875000.0,27,29.2,11,LaLiga,Spain,5630000000.0
transfer,Real Betis Balompié,Out,Paul Akouokou,/paul-akouokou/profil/spieler/429901,25.0,Cote d'Ivoire,Defensive Midfield,3500000.0,Lyon,3000000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,paid,€3.00m,Midfielder,Lyon,Real Betis Balompié,-0.1428571428571429,2023,laliga,-875000.0,27,29.2,11,LaLiga,Spain,5630000000.0
transfer,Real Betis Balompié,Out,Borja Iglesias,/borja-iglesias/profil/spieler/278359,31.0,Spain,Centre-Forward,8000000.0,Leverkusen,1000000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,loan_with_fee,Loan fee: €1.00m,Attacker,Leverkusen,Real Betis Balompié,-0.875,2023,laliga,-875000.0,27,29.2,11,LaLiga,Spain,5630000000.0
transfer,Real Betis Balompié,Out,Juanmi,/juanmi/profil/spieler/126737,30.0,Spain,Left Winger,12000000.0,Al-Riyadh,1000000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,loan_with_fee,Loan fee: €1.00m,Attacker,Al-Riyadh,Real Betis Balompié,-0.9166666666666666,2023,laliga,-875000.0,27,29.2,11,LaLiga,Spain,5630000000.0
transfer,Real Betis Balompié,Out,Dani Martín,/dani-martin/profil/spieler/335221,25.0,Spain,Goalkeeper,1500000.0,FC Andorra,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,free,free transfer,Goalkeeper,FC Andorra,Real Betis Balompié,,2023,laliga,-875000.0,27,29.2,11,LaLiga,Spain,5630000000.0
transfer,Real Betis Balompié,Out,Loren Morón,/loren-moron/profil/spieler/354741,29.0,Spain,Centre-Forward,2000000.0,Aris Saloniki,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,free,free transfer,Attacker,Aris Saloniki,Real Betis Balompié,,2023,laliga,-875000.0,27,29.2,11,LaLiga,Spain,5630000000.0
transfer,Real Betis Balompié,Out,Andrés Guardado,/andres-guardado/profil/spieler/20506,37.0,Mexico,Central Midfield,1500000.0,León,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,free,free transfer,Midfielder,León,Real Betis Balompié,,2023,laliga,-875000.0,27,29.2,11,LaLiga,Spain,5630000000.0
transfer,Real Betis Balompié,Out,Martín Montoya,/martin-montoya/profil/spieler/68645,32.0,Spain,Right-Back,1200000.0,Aris Saloniki,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,free,free transfer,Defender,Aris Saloniki,Real Betis Balompié,,2023,laliga,-875000.0,27,29.2,11,LaLiga,Spain,5630000000.0
transfer,Real Betis Balompié,Out,Juanmi,/juanmi/profil/spieler/126737,30.0,Spain,Left Winger,8000000.0,Cádiz CF,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,loan_free,loan transfer,Attacker,Cádiz CF,Real Betis Balompié,,2023,laliga,-875000.0,27,29.2,11,LaLiga,Spain,5630000000.0
transfer,Real Betis Balompié,Out,Juan Cruz,/juan-cruz/profil/spieler/585700,23.0,Spain,Left Winger,1000000.0,CD Leganés,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,loan_free,loan transfer,Attacker,CD Leganés,Real Betis Balompié,,2023,laliga,-875000.0,27,29.2,11,LaLiga,Spain,5630000000.0
transfer,Real Betis Balompié,Out,Álex Collado,/alex-collado/profil/spieler/282722,24.0,Spain,Attacking Midfield,3000000.0,Al-Okhdood,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,loan_free,loan transfer,Midfielder,Al-Okhdood,Real Betis Balompié,,2023,laliga,-875000.0,27,29.2,11,LaLiga,Spain,5630000000.0
transfer,Real Betis Balompié,Out,Rober González,/rober-gonzalez/profil/spieler/505675,22.0,Spain,Right Winger,2000000.0,NEC Nijmegen,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,loan_free,loan transfer,Attacker,NEC Nijmegen,Real Betis Balompié,,2023,laliga,-875000.0,27,29.2,11,LaLiga,Spain,5630000000.0
transfer,Real Betis Balompié,Out,Víctor Ruiz,/victor-ruiz/profil/spieler/62920,34.0,Spain,Centre-Back,1200000.0,Without Club,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,unknown,-,Defender,Without Club,Real Betis Balompié,,2023,laliga,-875000.0,27,29.2,11,LaLiga,Spain,5630000000.0
transfer,Real Betis Balompié,Out,Joaquín,/joaquin/profil/spieler/7663,41.0,Spain,Right Winger,1500000.0,,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,unknown,-,Attacker,,Real Betis Balompié,,2023,laliga,-875000.0,27,29.2,11,LaLiga,Spain,5630000000.0
transfer,Real Betis Balompié,Out,Ayoze Pérez,/ayoze-perez/profil/spieler/246968,29.0,Spain,Centre-Forward,6000000.0,Leicester,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,end_of_loan,End of loan 30/06/2023,Attacker,Leicester,Real Betis Balompié,,2023,laliga,-875000.0,27,29.2,11,LaLiga,Spain,5630000000.0
transfer,Real Madrid,In,Jude Bellingham,/jude-bellingham/profil/spieler/581678,20.0,England,Attacking Midfield,120000000.0,Dortmund,127000000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,paid,€127.00m,Midfielder,Real Madrid,Dortmund,0.05833333333333335,2023,laliga,-165500000.0,29,25.7,18,LaLiga,Spain,5630000000.0
transfer,Real Madrid,In,Arda Güler,/arda-guler/profil/spieler/861410,18.0,Türkiye,Attacking Midfield,15000000.0,Fenerbahçe,28000000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,paid,€28.00m,Midfielder,Real Madrid,Fenerbahçe,0.8666666666666667,2023,laliga,-165500000.0,29,25.7,18,LaLiga,Spain,5630000000.0
transfer,Real Madrid,In,Fran García,/fran-garcia/profil/spieler/341264,23.0,Spain,Left-Back,12000000.0,Rayo Vallecano,5000000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,paid,€5.00m,Defender,Real Madrid,Rayo Vallecano,-0.5833333333333333,2023,laliga,-165500000.0,29,25.7,18,LaLiga,Spain,5630000000.0
transfer,Real Madrid,In,Kepa Arrizabalaga,/kepa-arrizabalaga/profil/spieler/192279,28.0,Spain,Goalkeeper,18000000.0,Chelsea,1000000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,loan_with_fee,Loan fee: €1.00m,Goalkeeper,Real Madrid,Chelsea,-0.9444444444444444,2023,laliga,-165500000.0,29,25.7,18,LaLiga,Spain,5630000000.0
transfer,Real Madrid,In,Joselu,/joselu/profil/spieler/81999,33.0,Spain,Centre-Forward,6000000.0,Espanyol,500000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,loan_with_fee,Loan fee: €500k,Attacker,Real Madrid,Espanyol,-0.9166666666666666,2023,laliga,-165500000.0,29,25.7,18,LaLiga,Spain,5630000000.0
transfer,Real Madrid,In,Rafa Marín,/rafa-marin/profil/spieler/662261,21.0,Spain,Centre-Back,500000.0,RM Castilla,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,unknown,-,Defender,Real Madrid,RM Castilla,,2023,laliga,-165500000.0,29,25.7,18,LaLiga,Spain,5630000000.0
transfer,Real Madrid,In,Antonio Blanco,/antonio-blanco/profil/spieler/495621,22.0,Spain,Defensive Midfield,2500000.0,Alavés,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,end_of_loan,End of loan 30/06/2023,Midfielder,Real Madrid,Alavés,,2023,laliga,-165500000.0,29,25.7,18,LaLiga,Spain,5630000000.0
transfer,Real Madrid,In,Brahim Díaz,/brahim-diaz/profil/spieler/314678,23.0,Morocco,Right Winger,20000000.0,AC Milan,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,end_of_loan,End of loan 30/06/2023,Attacker,Real Madrid,AC Milan,,2023,laliga,-165500000.0,29,25.7,18,LaLiga,Spain,5630000000.0
transfer,Real Madrid,Out,Antonio Blanco,/antonio-blanco/profil/spieler/495621,23.0,Spain,Defensive Midfield,5000000.0,Alavés,4000000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,paid,€4.00m,Midfielder,Alavés,Real Madrid,-0.19999999999999996,2023,laliga,-165500000.0,29,25.7,18,LaLiga,Spain,5630000000.0
transfer,Real Madrid,Out,Álvaro Odriozola,/alvaro-odriozola/profil/spieler/280730,27.0,Spain,Right-Back,5000000.0,Real Sociedad,3000000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,paid,€3.00m,Defender,Real Sociedad,Real Madrid,-0.4,2023,laliga,-165500000.0,29,25.7,18,LaLiga,Spain,5630000000.0
transfer,Real Madrid,Out,Mariano Díaz,/mariano-diaz/profil/spieler/225020,30.0,Dominican Republic,Centre-Forward,2500000.0,Sevilla FC,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,free,free transfer,Attacker,Sevilla FC,Real Madrid,,2023,laliga,-165500000.0,29,25.7,18,LaLiga,Spain,5630000000.0
transfer,Real Madrid,Out,Marco Asensio,/marco-asensio/profil/spieler/296622,27.0,Spain,Attacking Midfield,25000000.0,PSG,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,free,free transfer,Midfielder,PSG,Real Madrid,,2023,laliga,-165500000.0,29,25.7,18,LaLiga,Spain,5630000000.0
transfer,Real Madrid,Out,Karim Benzema,/karim-benzema/profil/spieler/18922,35.0,France,Centre-Forward,25000000.0,Al-Ittihad,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,free,free transfer,Attacker,Al-Ittihad,Real Madrid,,2023,laliga,-165500000.0,29,25.7,18,LaLiga,Spain,5630000000.0
transfer,Real Madrid,Out,Jesús Vallejo,/jesus-vallejo/profil/spieler/251896,26.0,Spain,Centre-Back,2000000.0,Granada CF,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,loan_free,loan transfer,Defender,Granada CF,Real Madrid,,2023,laliga,-165500000.0,29,25.7,18,LaLiga,Spain,5630000000.0
transfer,Real Madrid,Out,Rafa Marín,/rafa-marin/profil/spieler/662261,21.0,Spain,Centre-Back,500000.0,Alavés,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,loan_free,loan transfer,Defender,Alavés,Real Madrid,,2023,laliga,-165500000.0,29,25.7,18,LaLiga,Spain,5630000000.0
transfer,Real Madrid,Out,Reinier,/reinier/profil/spieler/627226,21.0,Brazil,Attacking Midfield,2000000.0,Frosinone,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,loan_free,loan transfer,Midfielder,Frosinone,Real Madrid,,2023,laliga,-165500000.0,29,25.7,18,LaLiga,Spain,5630000000.0
transfer,Real Madrid,Out,Eden Hazard,/eden-hazard/profil/spieler/50202,32.0,Belgium,Left Winger,5000000.0,Without Club,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,unknown,-,Attacker,Without Club,Real Madrid,,2023,laliga,-165500000.0,29,25.7,18,LaLiga,Spain,5630000000.0
transfer,Real Sociedad,In,Arsen Zakharyan,/arsen-zakharyan/profil/spieler/555143,20.0,Russia,Attacking Midfield,15000000.0,Dynamo Moscow,13000000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,paid,€13.00m,Midfielder,Real Sociedad,Dynamo Moscow,-0.1333333333333333,2023,laliga,63500000.0,25,26.2,11,LaLiga,Spain,5630000000.0
transfer,Real Sociedad,In,Sheraldo Becker,/sheraldo-becker/profil/spieler/188888,28.0,Suriname,Left Winger,12000000.0,Union Berlin,3000000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,paid,€3.00m,Attacker,Real Sociedad,Union Berlin,-0.75,2023,laliga,63500000.0,25,26.2,11,LaLiga,Spain,5630000000.0
transfer,Real Sociedad,In,Álvaro Odriozola,/alvaro-odriozola/profil/spieler/280730,27.0,Spain,Right-Back,5000000.0,Real Madrid,3000000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,paid,€3.00m,Defender,Real Sociedad,Real Madrid,-0.4,2023,laliga,63500000.0,25,26.2,11,LaLiga,Spain,5630000000.0
transfer,Real Sociedad,In,Kieran Tierney,/kieran-tierney/profil/spieler/300716,26.0,Scotland,Left-Back,25000000.0,Arsenal,1400000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,loan_with_fee,Loan fee: €1.40m,Defender,Real Sociedad,Arsenal,-0.944,2023,laliga,63500000.0,25,26.2,11,LaLiga,Spain,5630000000.0
transfer,Real Sociedad,In,Hamari Traoré,/hamari-traore/profil/spieler/297070,31.0,Mali,Right-Back,10000000.0,Stade Rennais,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,free,free transfer,Defender,Real Sociedad,Stade Rennais,,2023,laliga,63500000.0,25,26.2,11,LaLiga,Spain,5630000000.0
transfer,Real Sociedad,In,André Silva,/andre-silva/profil/spieler/198008,27.0,Portugal,Centre-Forward,15000000.0,Leipzig,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,loan_free,loan transfer,Attacker,Real Sociedad,Leipzig,,2023,laliga,63500000.0,25,26.2,11,LaLiga,Spain,5630000000.0
transfer,Real Sociedad,In,Javi Galán,/javi-galan/profil/spieler/448628,29.0,Spain,Left-Back,7000000.0,Atlético,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,loan_free,loan transfer,Defender,Real Sociedad,Atlético,,2023,laliga,63500000.0,25,26.2,11,LaLiga,Spain,5630000000.0
transfer,Real Sociedad,In,Urko González de Zárate,/urko-gonzalez-de-zarate/profil/spieler/625651,22.0,Spain,Defensive Midfield,700000.0,Real Sociedad B,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,unknown,-,Midfielder,Real Sociedad,Real Sociedad B,,2023,laliga,63500000.0,25,26.2,11,LaLiga,Spain,5630000000.0
transfer,Real Sociedad,In,Jon Ander Olasagasti,/jon-ander-olasagasti/profil/spieler/625660,22.0,Spain,Central Midfield,1000000.0,Real Sociedad B,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,unknown,-,Midfielder,Real Sociedad,Real Sociedad B,,2023,laliga,63500000.0,25,26.2,11,LaLiga,Spain,5630000000.0
transfer,Real Sociedad,In,Unai Marrero,/unai-marrero/profil/spieler/625657,21.0,Spain,Goalkeeper,250000.0,Real Sociedad B,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,unknown,-,Goalkeeper,Real Sociedad,Real Sociedad B,,2023,laliga,63500000.0,25,26.2,11,LaLiga,Spain,5630000000.0
transfer,Real Sociedad,In,Portu,/portu/profil/spieler/99353,31.0,Spain,Right Winger,3500000.0,Getafe,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,end_of_loan,End of loan 30/06/2023,Attacker,Real Sociedad,Getafe,,2023,laliga,63500000.0,25,26.2,11,LaLiga,Spain,5630000000.0
transfer,Real Sociedad,In,Jon Karrikaburu,/jon-karrikaburu/profil/spieler/711382,21.0,Spain,Centre-Forward,2500000.0,Alavés,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,end_of_loan,End of loan 31/12/2023,Attacker,Real Sociedad,Alavés,,2023,laliga,63500000.0,25,26.2,11,LaLiga,Spain,5630000000.0
transfer,Real Sociedad,In,Jon Karrikaburu,/jon-karrikaburu/profil/spieler/711382,20.0,Spain,Centre-Forward,5000000.0,CD Leganés,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,end_of_loan,End of loan 30/06/2023,Attacker,Real Sociedad,CD Leganés,,2023,laliga,63500000.0,25,26.2,11,LaLiga,Spain,5630000000.0
transfer,Real Sociedad,In,Modibo Sagnan,/modibo-sagnan/profil/spieler/524925,24.0,Mali,Centre-Back,3000000.0,Utrecht,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,end_of_loan,End of loan 30/06/2023,Defender,Real Sociedad,Utrecht,,2023,laliga,63500000.0,25,26.2,11,LaLiga,Spain,5630000000.0
transfer,Real Sociedad,In,Roberto López,/roberto-lopez/profil/spieler/569866,23.0,Spain,Attacking Midfield,3000000.0,CD Mirandés,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,end_of_loan,End of loan 30/06/2023,Midfielder,Real Sociedad,CD Mirandés,,2023,laliga,63500000.0,25,26.2,11,LaLiga,Spain,5630000000.0
transfer,Real Sociedad,Out,Mohamed-Ali Cho,/mohamed-ali-cho/profil/spieler/670847,19.0,France,Right Winger,8000000.0,Nice,10000000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,paid,€10.00m,Attacker,Nice,Real Sociedad,0.25,2023,laliga,63500000.0,25,26.2,11,LaLiga,Spain,5630000000.0
transfer,Real Sociedad,Out,Portu,/portu/profil/spieler/99353,31.0,Spain,Right Winger,3500000.0,Getafe,3500000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,paid,€3.50m,Attacker,Getafe,Real Sociedad,0.0,2023,laliga,63500000.0,25,26.2,11,LaLiga,Spain,5630000000.0
transfer,Real Sociedad,Out,Ander Guevara,/ander-guevara/profil/spieler/465967,26.0,Spain,Central Midfield,2500000.0,Alavés,1800000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,paid,€1.80m,Midfielder,Alavés,Real Sociedad,-0.28,2023,laliga,63500000.0,25,26.2,11,LaLiga,Spain,5630000000.0
transfer,Real Sociedad,Out,Andoni Gorosabel,/andoni-gorosabel/profil/spieler/289255,27.0,Spain,Right-Back,9000000.0,Alavés,1500000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,paid,€1.50m,Defender,Alavés,Real Sociedad,-0.8333333333333334,2023,laliga,63500000.0,25,26.2,11,LaLiga,Spain,5630000000.0
transfer,Real Sociedad,Out,Modibo Sagnan,/modibo-sagnan/profil/spieler/524925,24.0,Mali,Centre-Back,3000000.0,Utrecht,1000000.0,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,paid,€1.00m,Defender,Utrecht,Real Sociedad,-0.6666666666666667,2023,laliga,63500000.0,25,26.2,11,LaLiga,Spain,5630000000.0
transfer,Real Sociedad,Out,Asier Illarramendi,/asier-illarramendi/profil/spieler/59344,33.0,Spain,Defensive Midfield,2000000.0,Dallas,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,free,free transfer,Midfielder,Dallas,Real Sociedad,,2023,laliga,63500000.0,25,26.2,11,LaLiga,Spain,5630000000.0
transfer,Real Sociedad,Out,Andoni Zubiaurre,/andoni-zubiaurre/profil/spieler/428948,26.0,Spain,Goalkeeper,300000.0,Eldense,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,free,free transfer,Goalkeeper,Eldense,Real Sociedad,,2023,laliga,63500000.0,25,26.2,11,LaLiga,Spain,5630000000.0
transfer,Real Sociedad,Out,Jon Karrikaburu,/jon-karrikaburu/profil/spieler/711382,20.0,Spain,Centre-Forward,5000000.0,Alavés,,https://www.transfermarkt.co.uk/laliga/transfers/wettbewerb/ES1/plus/?saison_id=2023&s_w=&leihe=1&intern=0&intern=1,2023-laliga,loan_free,loan transfer,Attacker,Alavés,Real Sociedad,,2023,laliga,63500000.0,25,26.2,11,LaLiga,Spain,5630000000.0
