player,buyer,seller,season_id,premium_ratio,premium_ratio_w,hedonic_residual,pi_hedonic_pct,age,position_group,is_attacker,is_midfielder,is_defender,log_fee,log_mv,fee,market_value,revenue_sales,log_revenue,n_sales,max_sale,total_spend,n_buys,net_balance,net_transfer_record,squad_size,average_age,national_team_players,in_degree,out_degree,pagerank,in_strength,out_strength,net_flow,season_id.1,season_2024,season_2025,age_sq,competition_code_jupiler-pro-league,competition_code_laliga,competition_code_liga-portugal,competition_code_ligue-1,competition_code_premier-league,competition_code_serie-a,log_fee_hat,premio_reinvestimento
Neil El Aynaoui,AS Roma,Lens,2025,0.5666666666666667,0.5666666666666667,0.6717088467329617,95.75797474303891,24,Midfielder,0,1,0,16.97251102166758,16.52356082573315,23500000.0,15000000.0,59650000.0,17.90400472327266,7,23750000.0,77100000.0,4,-17450000.0,,,,,4,0,0.002780701047498,77100000.0,0.0,-77100000.0,2025,0,1,576,0,0,0,0,0,1,16.582578063375262,0.38993295829231656
Robinio Vaz,AS Roma,Marseille,2025,1.2000000000000002,1.2000000000000002,0.3584612927809765,43.11256642078172,18,Attacker,1,0,0,16.906553056777135,16.118095750958314,22000000.0,10000000.0,59650000.0,17.90400472327266,7,23750000.0,77100000.0,4,-17450000.0,,,,,4,0,0.002780701047498,77100000.0,0.0,-77100000.0,2025,0,1,324,0,0,0,0,0,1,16.356355033171408,0.5501980236057271
Jan Ziolkowski,AS Roma,Legia Warszawa,2025,0.6499999999999999,0.6499999999999999,0.1909592889963107,21.041021265344195,20,Defender,0,0,1,15.702580358511794,15.201805169084134,6600000.0,4000000.0,59650000.0,17.90400472327266,7,23750000.0,77100000.0,4,-17450000.0,,,,,4,0,0.002780701047498,77100000.0,0.0,-77100000.0,2025,0,1,400,0,0,0,0,0,1,15.487620367347766,0.21495999116402764
Roberto Piccoli,ACF Fiorentina,Cagliari,2025,1.0833333333333337,1.0833333333333337,0.8218748982383133,127.47609028439236,24,Attacker,1,0,0,17.034386422832473,16.300417291085605,25000000.0,12000000.0,61860000.0,17.940384341386732,6,28100000.0,89885000.0,8,-28025000.0,,,,,8,0,0.0043601843136693,89885000.0,0.0,-89885000.0,2025,0,1,576,0,0,0,0,0,1,16.295789227393744,0.7385971954387287
Albert Gudmundsson,ACF Fiorentina,Genoa,2025,-0.0666666666666666,-0.0666666666666666,0.3981515052724838,48.90696580646605,28,Attacker,1,0,0,16.636889503897294,16.705882371415992,16800000.0,18000000.0,61860000.0,17.940384341386732,6,28100000.0,89885000.0,8,-28025000.0,,,,,8,0,0.0043601843136693,89885000.0,0.0,-89885000.0,2025,0,1,784,0,0,0,0,0,1,16.63938331005232,-0.00249380615502659
Simon Sohm,ACF Fiorentina,Parma,2025,2.0,2.0,1.1899217149543446,228.68243892455493,24,Midfielder,0,1,0,16.52356082573315,15.424948670398354,15000000.0,5000000.0,61860000.0,17.940384341386732,6,28100000.0,89885000.0,8,-28025000.0,,,,,8,0,0.0043601843136693,89885000.0,0.0,-89885000.0,2025,0,1,576,0,0,0,0,0,1,15.593301685701514,0.9302591400316356
Nicolò Fagioli,ACF Fiorentina,Juventus,2025,-0.25,-0.25,-0.0431086058325362,-4.2192642041309565,24,Midfielder,0,1,0,16.41820031748273,16.705882371415992,13500000.0,18000000.0,61860000.0,17.940384341386732,6,28100000.0,89885000.0,8,-28025000.0,,,,,8,0,0.0043601843136693,89885000.0,0.0,-89885000.0,2025,0,1,576,0,0,0,0,0,1,16.7475973631309,-0.3293970456481716
Jacopo Fazzini,ACF Fiorentina,FC Empoli,2025,-0.0699999999999999,-0.0699999999999999,-0.0636883125138325,-6.170259670636414,22,Midfielder,0,1,0,16.04552506565036,16.118095750958314,9300000.0,10000000.0,61860000.0,17.940384341386732,6,28100000.0,89885000.0,8,-28025000.0,,,,,8,0,0.0043601843136693,89885000.0,0.0,-89885000.0,2025,0,1,484,0,0,0,0,0,1,16.163453634203798,-0.11792856855343814
Robin Gosens,ACF Fiorentina,Union Berlin,2025,-0.125,-0.125,0.4663995007682224,59.42439090949352,30,Defender,0,0,1,15.76142084987672,15.894952224644102,7000000.0,8000000.0,61860000.0,17.940384341386732,6,28100000.0,89885000.0,8,-28025000.0,,,,,8,0,0.0043601843136693,89885000.0,0.0,-89885000.0,2025,0,1,900,0,0,0,0,0,1,15.532301662370331,0.22911918750638804
Tariq Lamptey,ACF Fiorentina,Brighton,2025,-0.7272727272727273,-0.7272727272727273,-1.1573358216621248,-68.56775943393235,24,Defender,0,0,1,14.914123179965662,16.213405921671733,3000000.0,11000000.0,61860000.0,17.940384341386732,6,28100000.0,89885000.0,8,-28025000.0,,,,,8,0,0.0043601843136693,89885000.0,0.0,-89885000.0,2025,0,1,576,0,0,0,0,0,1,16.021641458906203,-1.1075182789405407
Nicolò Rovella,SS Lazio,Juventus,2025,-0.4333333333333333,-0.4333333333333333,-0.3449713763506672,-29.175938654607137,23,Midfielder,0,1,0,16.648723960844016,17.216707972959764,17000000.0,30000000.0,81900000.0,18.22100956103331,6,29000000.0,69860000.0,9,12040000.0,,,,,8,0,0.0057984516218743,69860000.0,0.0,-69860000.0,2025,0,1,529,0,0,0,0,0,1,17.041116133138203,-0.392392172294187
Kenneth Taylor,SS Lazio,Ajax,2025,-0.2673913043478261,-0.2673913043478261,-0.1199223255653301,-11.301067551263513,23,Midfielder,0,1,0,16.639861274109823,16.951004817371683,16850000.0,23000000.0,81900000.0,18.22100956103331,6,29000000.0,69860000.0,9,12040000.0,,,,,8,0,0.0057984516218743,69860000.0,0.0,-69860000.0,2025,0,1,529,0,0,0,0,0,1,16.85371838901557,-0.21385711490574622
Petar Ratkov,SS Lazio,Salzburg,2025,0.8571428571428572,0.8571428571428572,0.4770915851233184,61.138109160763456,22,Attacker,1,0,0,16.380459992348886,15.76142084987672,13000000.0,7000000.0,81900000.0,18.22100956103331,6,29000000.0,69860000.0,9,12040000.0,,,,,8,0,0.0057984516218743,69860000.0,0.0,-69860000.0,2025,0,1,484,0,0,0,0,0,1,15.984319440303512,0.3961405520453738
Nuno Tavares,SS Lazio,Arsenal,2025,-0.7767999999999999,-0.7767999999999999,-1.1768283987435044,-69.17451868774064,25,Defender,0,0,1,15.534699513568947,17.034386422832473,5580000.0,25000000.0,81900000.0,18.22100956103331,6,29000000.0,69860000.0,9,12040000.0,,,,,8,0,0.0057984516218743,69860000.0,0.0,-69860000.0,2025,0,1,625,0,0,0,0,0,1,16.778825881574985,-1.2441263680060377
Adrian Przyborek,SS Lazio,Pogon Szczecin,2025,-0.3571428571428571,-0.3571428571428571,-0.7236699911379745,-51.50309020246265,19,Midfielder,0,1,0,15.319588176962746,15.76142084987672,4500000.0,7000000.0,81900000.0,18.22100956103331,6,29000000.0,69860000.0,9,12040000.0,,,,,8,0,0.0057984516218743,69860000.0,0.0,-69860000.0,2025,0,1,361,0,0,0,0,0,1,16.19002380120892,-0.8704356242461735
Samuel Gigot,SS Lazio,Marseille,2025,0.4333333333333333,0.4333333333333333,0.9252583463560172,152.25207531591258,31,Defender,0,0,1,15.274125813221904,14.914123179965662,4300000.0,3000000.0,81900000.0,18.22100956103331,6,29000000.0,69860000.0,9,12040000.0,,,,,8,0,0.0057984516218743,69860000.0,0.0,-69860000.0,2025,0,1,961,0,0,0,0,0,1,14.759660541684616,0.5144652715372882
Luca Pellegrini,SS Lazio,Juventus,2025,0.3333333333333332,0.3333333333333332,0.4395318831417327,55.19807543506487,26,Defender,0,0,1,15.201805169084134,14.914123179965662,4000000.0,3000000.0,81900000.0,18.22100956103331,6,29000000.0,69860000.0,9,12040000.0,,,,,8,0,0.0057984516218743,69860000.0,0.0,-69860000.0,2025,0,1,676,0,0,0,0,0,1,14.928195038808687,0.273610130275447
Fisayo Dele-Bashiru,SS Lazio,Hatayspor,2025,-0.5426666666666666,-0.5426666666666666,-0.6425190951475752,-47.40342767806376,24,Midfielder,0,1,0,15.04807111068727,15.830413711839864,3430000.0,7500000.0,81900000.0,18.22100956103331,6,29000000.0,69860000.0,9,12040000.0,,,,,8,0,0.0057984516218743,69860000.0,0.0,-69860000.0,2025,0,1,576,0,0,0,0,0,1,15.898791618455753,-0.8507205077684841
Edoardo Motta,SS Lazio,Reggiana,2025,0.0,0.0,-0.540717184151065,-41.76697382879833,21,Goalkeeper,0,0,0,13.997832948091215,13.997832948091215,1200000.0,1200000.0,81900000.0,18.22100956103331,6,29000000.0,69860000.0,9,12040000.0,,,,,8,0,0.0057984516218743,69860000.0,0.0,-69860000.0,2025,0,1,441,0,0,0,0,0,1,14.521141775005304,-0.5233088269140893
Christopher Nkunku,AC Milan,Chelsea,2025,0.0571428571428571,0.0571428571428571,0.5195975589346524,68.13508998528152,27,Attacker,1,0,0,17.426428497635523,17.370858648025116,37000000.0,35000000.0,168500000.0,18.94244631369141,9,54900000.0,165000000.0,9,3500000.0,,,,,9,5,0.005370182267234,165000000.0,124000000.0,-41000000.0,2025,0,1,729,0,0,0,0,0,1,17.23457884423673,0.19184965339879412
Ardon Jashari,AC Milan,Club Brugge,2025,0.125,0.125,0.3485177103775214,41.69656541094253,23,Midfielder,0,1,0,17.399029524198163,17.281246492014,36000000.0,32000000.0,168500000.0,18.94244631369141,9,54900000.0,165000000.0,9,3500000.0,,,,,9,5,0.005370182267234,165000000.0,124000000.0,-41000000.0,2025,0,1,529,0,0,0,0,0,1,17.052224921861125,0.3468046023370377
Samuele Ricci,AC Milan,Torino,2025,-0.2333333333333332,-0.2333333333333332,-0.0426905198230009,-4.1792111209390415,23,Midfielder,0,1,0,16.951004817371683,17.216707972959764,23000000.0,30000000.0,168500000.0,18.94244631369141,9,54900000.0,165000000.0,9,3500000.0,,,,,9,5,0.005370182267234,165000000.0,124000000.0,-41000000.0,2025,0,1,529,0,0,0,0,0,1,17.041116133138203,-0.09011131576652076
Koni De Winter,AC Milan,Genoa,2025,-0.0909090909090909,-0.0909090909090909,0.0468907283013209,4.800748778013064,23,Defender,0,0,1,16.811242881518265,16.906553056777135,20000000.0,22000000.0,168500000.0,18.94244631369141,9,54900000.0,165000000.0,9,3500000.0,,,,,9,5,0.005370182267234,165000000.0,124000000.0,-41000000.0,2025,0,1,529,0,0,0,0,0,1,16.755663085057673,0.055579796460591524
Pervis Estupiñán,AC Milan,Brighton,2025,-0.4333333333333333,-0.4333333333333333,-0.0579483761311472,-5.63013395700076,27,Defender,0,0,1,16.648723960844016,17.216707972959764,17000000.0,30000000.0,168500000.0,18.94244631369141,9,54900000.0,165000000.0,9,3500000.0,,,,,9,5,0.005370182267234,165000000.0,124000000.0,-41000000.0,2025,0,1,729,0,0,0,0,0,1,17.16511598574308,-0.5163920248990621
Zachary Athekame,AC Milan,Young Boys,2025,1.0,1.0,0.410030329876605,50.68635637808234,20,Defender,0,0,1,16.118095750958314,15.424948670398354,10000000.0,5000000.0,168500000.0,18.94244631369141,9,54900000.0,165000000.0,9,3500000.0,,,,,9,5,0.005370182267234,165000000.0,124000000.0,-41000000.0,2025,0,1,400,0,0,0,0,0,1,15.841601969393038,0.2764937815652768
Alphadjo Cissè,AC Milan,Hellas Verona,2025,0.3333333333333332,0.3333333333333332,-0.0125994340285391,-1.2520395008780327,19,Midfielder,0,1,0,15.894952224644102,15.607270193858982,8000000.0,6000000.0,168500000.0,18.94244631369141,9,54900000.0,165000000.0,9,3500000.0,,,,,9,5,0.005370182267234,165000000.0,124000000.0,-41000000.0,2025,0,1,361,0,0,0,0,0,1,16.088061349601684,-0.1931091249575818
Adrien Rabiot,AC Milan,Marseille,2025,-0.72,-0.72,-0.4929995883175255,-38.92085134427495,30,Midfielder,0,1,0,15.76142084987672,17.034386422832473,7000000.0,25000000.0,168500000.0,18.94244631369141,9,54900000.0,165000000.0,9,3500000.0,,,,,9,5,0.005370182267234,165000000.0,124000000.0,-41000000.0,2025,0,1,900,0,0,0,0,0,1,16.780237477173777,-1.018816627297058
David Odogu,AC Milan,Wolfsburg,2025,3.666666666666667,3.666666666666667,1.0305911515671458,180.27229004739803,19,Defender,0,0,1,15.76142084987672,14.220976332738882,7000000.0,1500000.0,168500000.0,18.94244631369141,9,54900000.0,165000000.0,9,3500000.0,,,,,9,5,0.005370182267234,165000000.0,124000000.0,-41000000.0,2025,0,1,361,0,0,0,0,0,1,14.642433239801282,1.118987610075438
Jonathan Rowe,Bologna FC 1909,Marseille,2025,0.4166666666666667,0.4166666666666667,0.2708501086192534,31.10785602745836,22,Attacker,1,0,0,16.648723960844016,16.300417291085605,17000000.0,12000000.0,85200000.0,18.260512003536636,7,42000000.0,56500000.0,6,28700000.0,,,,,6,0,0.0046806231841964,56500000.0,0.0,-56500000.0,2025,0,1,484,0,0,0,0,0,1,16.355999461814953,0.29272449902906317
Martin Vitík,Bologna FC 1909,Sparta Prague,2025,0.0,0.0,-0.0234154075866577,-2.31433962236659,22,Defender,0,0,1,16.213405921671733,16.213405921671733,11000000.0,11000000.0,85200000.0,18.260512003536636,7,42000000.0,56500000.0,6,28700000.0,,,,,6,0,0.0046806231841964,56500000.0,0.0,-56500000.0,2025,0,1,484,0,0,0,0,0,1,16.015205167772905,0.19820075389882774
Torbjørn Heggem,Bologna FC 1909,West Brom,2025,5.25,5.25,1.874796409096252,551.9496473912144,26,Defender,0,0,1,15.830413711839864,13.997832948091215,7500000.0,1200000.0,85200000.0,18.260512003536636,7,42000000.0,56500000.0,6,28700000.0,,,,,6,0,0.0046806231841964,56500000.0,0.0,-56500000.0,2025,0,1,676,0,0,0,0,0,1,14.172273765465986,1.6581399463738773
Nadir Zortea,Bologna FC 1909,Cagliari,2025,0.5,0.5,0.6184352736499719,85.60218144797693,26,Defender,0,0,1,15.830413711839864,15.424948670398354,7500000.0,5000000.0,85200000.0,18.260512003536636,7,42000000.0,56500000.0,6,28700000.0,,,,,6,0,0.0046806231841964,56500000.0,0.0,-56500000.0,2025,0,1,676,0,0,0,0,0,1,15.273999110306066,0.5564146015337972
Eivind Helland,Bologna FC 1909,SK Brann,2025,0.1666666666666667,0.1666666666666667,-0.1071513000223145,-10.161027672100056,20,Defender,0,0,1,15.76142084987672,15.607270193858982,7000000.0,6000000.0,85200000.0,18.260512003536636,7,42000000.0,56500000.0,6,28700000.0,,,,,6,0,0.0046806231841964,56500000.0,0.0,-56500000.0,2025,0,1,400,0,0,0,0,0,1,16.074662219734815,-0.3132413698580958
Nicolò Casale,Bologna FC 1909,Lazio,2025,0.0833333333333332,0.0833333333333332,0.3975088855200948,48.81131283150102,27,Defender,0,0,1,15.687312888712007,15.607270193858982,6500000.0,6000000.0,85200000.0,18.260512003536636,7,42000000.0,56500000.0,6,28700000.0,,,,,6,0,0.0046806231841964,56500000.0,0.0,-56500000.0,2025,0,1,729,0,0,0,0,0,1,15.334949836260721,0.3523630524512864
Jesús Rodríguez,Como 1907,Real Betis,2025,-0.25,-0.25,-0.5035478114075573,-39.56173946276771,19,Attacker,1,0,0,16.929025911619092,17.216707972959764,22500000.0,30000000.0,15180000.0,16.535489395807907,6,8000000.0,123440000.0,13,-108260000.0,,,,,13,0,0.006797407881635,123440000.0,0.0,-123440000.0,2025,0,1,361,0,0,0,0,0,1,17.209671454747568,-0.28064554312847534
Nicolas Kühn,Como 1907,Celtic,2025,0.5833333333333333,0.5833333333333333,0.630119228983439,87.78345449705292,25,Attacker,1,0,0,16.759949589762293,16.300417291085605,19000000.0,12000000.0,15180000.0,16.535489395807907,6,8000000.0,123440000.0,13,-108260000.0,,,,,13,0,0.006797407881635,123440000.0,0.0,-123440000.0,2025,0,1,625,0,0,0,0,0,1,16.100354142617263,0.6595954471450298
Martin Baturina,Como 1907,Dinamo Zagreb,2025,-0.1818181818181817,-0.1818181818181817,-0.0974492905745592,-9.285166331879712,22,Midfielder,0,1,0,16.705882371415992,16.906553056777135,18000000.0,22000000.0,15180000.0,16.535489395807907,6,8000000.0,123440000.0,13,-108260000.0,,,,,13,0,0.006797407881635,123440000.0,0.0,-123440000.0,2025,0,1,484,0,0,0,0,0,1,16.761438762496702,-0.0555563910807102
Jayden Addai,Como 1907,AZ Alkmaar,2025,8.333333333333334,8.333333333333334,1.6592861851694671,425.555960746576,19,Attacker,1,0,0,16.454567959008102,14.220976332738882,14000000.0,1500000.0,15180000.0,16.535489395807907,6,8000000.0,123440000.0,13,-108260000.0,,,,,13,0,0.006797407881635,123440000.0,0.0,-123440000.0,2025,0,1,361,0,0,0,0,0,1,14.817713941726257,1.6368540172818449
Máximo Perrone,Como 1907,Man City,2025,0.0833333333333332,0.0833333333333332,0.1107398706948785,11.710428755893654,22,Midfielder,0,1,0,16.380459992348886,16.300417291085605,13000000.0,12000000.0,15180000.0,16.535489395807907,6,8000000.0,123440000.0,13,-108260000.0,,,,,13,0,0.006797407881635,123440000.0,0.0,-123440000.0,2025,0,1,484,0,0,0,0,0,1,16.295392457635128,0.08506753471375816
Adrian Lahdo,Como 1907,Hammarby,2025,10.94,8.54399999999996,1.8825464028939507,557.0217056114499,18,Midfielder,0,1,0,16.29540474968082,13.815511557963774,11940000.0,1000000.0,15180000.0,16.535489395807907,6,8000000.0,123440000.0,13,-108260000.0,,,,,13,0,0.006797407881635,123440000.0,0.0,-123440000.0,2025,0,1,324,0,0,0,0,0,1,15.05282894115944,1.24257580852138
Álex Valle,Como 1907,Barcelona,2025,0.0,0.0,-0.1786207922247467,-16.357700542523435,21,Defender,0,0,1,15.607270193858982,15.607270193858982,6000000.0,6000000.0,15180000.0,16.535489395807907,6,8000000.0,123440000.0,13,-108260000.0,,,,,13,0,0.006797407881635,123440000.0,0.0,-123440000.0,2025,0,1,441,0,0,0,0,0,1,15.976957789771811,-0.3696875959128292
Stefan Posch,Como 1907,Bologna,2025,0.0,0.0,0.389736433412251,47.65916903422061,28,Defender,0,0,1,15.520258832020865,15.520258832020865,5500000.0,5500000.0,15180000.0,16.535489395807907,6,8000000.0,123440000.0,13,-108260000.0,,,,,13,0,0.006797407881635,123440000.0,0.0,-123440000.0,2025,0,1,784,0,0,0,0,0,1,15.25029481138812,0.26996402063274516
Ignace Van der Brempt,Como 1907,Salzburg,2025,0.25,0.25,0.1613710923287801,17.512100744485238,23,Defender,0,0,1,15.424948670398354,15.201805169084134,5000000.0,4000000.0,15180000.0,16.535489395807907,6,8000000.0,123440000.0,13,-108260000.0,,,,,13,0,0.006797407881635,123440000.0,0.0,-123440000.0,2025,0,1,529,0,0,0,0,0,1,15.080599764396107,0.34434890600224755
Jacobo Ramón,Como 1907,RM Castilla,2025,1.5,1.5,0.4406040156403907,55.36457053216821,20,Defender,0,0,1,14.731801689838347,13.815511557963774,2500000.0,1000000.0,15180000.0,16.535489395807907,6,8000000.0,123440000.0,13,-108260000.0,,,,,13,0,0.006797407881635,123440000.0,0.0,-123440000.0,2025,0,1,400,0,0,0,0,0,1,14.582923878475412,0.14887781136293476
Noel Törnqvist,Como 1907,Mjällby AIF,2025,0.5384615384615385,0.5384615384615385,0.065004903339723,6.716429287790482,23,Goalkeeper,0,0,0,14.508658238524095,14.077875591662238,2000000.0,1300000.0,15180000.0,16.535489395807907,6,8000000.0,123440000.0,13,-108260000.0,,,,,13,0,0.006797407881635,123440000.0,0.0,-123440000.0,2025,0,1,529,0,0,0,0,0,1,14.461122929918288,0.04753530860580746
Fellipe Jack,Como 1907,Palmeiras U20,2025,0.4285714285714286,0.4285714285714286,-0.1614336365119513,-14.90770636165566,19,Defender,0,0,1,14.508658238524095,14.151983508870948,2000000.0,1400000.0,15180000.0,16.535489395807907,6,8000000.0,123440000.0,13,-108260000.0,,,,,13,0,0.006797407881635,123440000.0,0.0,-123440000.0,2025,0,1,361,0,0,0,0,0,1,14.638236207981956,-0.12957796945786093
Luca Mazzitelli,Como 1907,Frosinone,2025,0.3333333333333332,0.3333333333333332,0.6483418334092441,91.23680475494776,29,Midfielder,0,1,0,14.508658238524095,14.220976332738882,2000000.0,1500000.0,15180000.0,16.535489395807907,6,8000000.0,123440000.0,13,-108260000.0,,,,,13,0,0.006797407881635,123440000.0,0.0,-123440000.0,2025,0,1,841,0,0,0,0,0,1,14.153321763022538,0.35533647550155756
Zakaria Aboukhlal,Torino FC,Toulouse,2025,-0.375,-0.375,-0.2994166489389904,-25.87495217221599,25,Attacker,1,0,0,15.830413711839864,16.300417291085605,7500000.0,12000000.0,26600000.0,17.096421811345913,4,23000000.0,15860000.0,4,10740000.0,,,,,4,0,0.0014747451759917,15860000.0,0.0,-15860000.0,2025,0,1,625,0,0,0,0,0,1,16.100354142617263,-0.2699404307773996
Franco Israel,Torino FC,Sporting,2025,-0.0999999999999999,-0.0999999999999999,-0.1445984354646032,-13.463030075048732,25,Goalkeeper,0,0,0,15.319588176962746,15.424948670398354,4500000.0,5000000.0,26600000.0,17.096421811345913,4,23000000.0,15860000.0,4,10740000.0,,,,,4,0,0.0014747451759917,15860000.0,0.0,-15860000.0,2025,0,1,625,0,0,0,0,0,1,15.38292954128379,-0.06334136432104387
Marcus Pedersen,Torino FC,Feyenoord,2025,0.1999999999999999,0.1999999999999999,0.1688090676310718,18.389413411833534,24,Defender,0,0,1,15.096444681204078,14.914123179965662,3600000.0,3000000.0,26600000.0,17.096421811345913,4,23000000.0,15860000.0,4,10740000.0,,,,,4,0,0.0014747451759917,15860000.0,0.0,-15860000.0,2025,0,1,576,0,0,0,0,0,1,14.922502689254074,0.17394199195000404
Cristiano Biraghi,Torino FC,Fiorentina,2025,-0.8555555555555556,-0.8555555555555556,-1.3480404729122455,-74.02519925412562,32,Defender,0,0,1,12.468440756144114,14.403297778421797,260000.0,1800000.0,26600000.0,17.096421811345913,4,23000000.0,15860000.0,4,10740000.0,,,,,4,0,0.0014747451759917,15860000.0,0.0,-15860000.0,2025,0,1,1024,0,0,0,0,0,1,14.23454300591438,-1.7661022497702668
Arthur Atta,Udinese Calcio,FC Metz,2025,0.0,0.0,-0.0178167799451234,-1.765900172547008,22,Midfielder,0,1,0,15.894952224644102,15.894952224644102,8000000.0,8000000.0,84850000.0,18.25639556143001,6,26000000.0,40700000.0,10,44150000.0,47650000.0,26.0,26.2,9.0,10,0,0.0100949254040404,40700000.0,0.0,-40700000.0,2025,0,1,484,0,0,0,0,0,1,15.915600394249756,-0.02064816960565352
Lennon Miller,Udinese Calcio,Motherwell FC,2025,-0.3125,-0.3125,-0.7232348278295717,-51.48198052273267,18,Midfielder,0,1,0,15.520258832020865,15.894952224644102,5500000.0,8000000.0,84850000.0,18.25639556143001,6,26000000.0,40700000.0,10,44150000.0,47650000.0,26.0,26.2,9.0,10,0,0.0100949254040404,40700000.0,0.0,-40700000.0,2025,0,1,324,0,0,0,0,0,1,16.20641666395962,-0.686157831938754
Adam Buksa,Udinese Calcio,Midtjylland,2025,-0.1666666666666666,-0.1666666666666666,0.2360549193079855,26.624391691922256,29,Attacker,1,0,0,15.424948670398354,15.607270193858982,5000000.0,6000000.0,84850000.0,18.25639556143001,6,26000000.0,40700000.0,10,44150000.0,47650000.0,26.0,26.2,9.0,10,0,0.0100949254040404,40700000.0,0.0,-40700000.0,2025,0,1,841,0,0,0,0,0,1,15.372850149546617,0.05209852085173772
Luca Kjerrumgaard,Udinese Calcio,Odense BK,2025,1.5,1.5,0.6244496606867855,86.72183949612719,22,Attacker,1,0,0,15.424948670398354,14.508658238524095,5000000.0,2000000.0,84850000.0,18.25639556143001,6,26000000.0,40700000.0,10,44150000.0,47650000.0,26.0,26.2,9.0,10,0,0.0100949254040404,40700000.0,0.0,-40700000.0,2025,0,1,484,0,0,0,0,0,1,14.890670206796065,0.5342784636022895
Branimir Mlacic,Udinese Calcio,Hajduk Split,2025,0.125,0.125,-0.3573952201833421,-30.05040585469689,18,Defender,0,0,1,15.319588176962746,15.201805169084134,4500000.0,4000000.0,84850000.0,18.25639556143001,6,26000000.0,40700000.0,10,44150000.0,47650000.0,26.0,26.2,9.0,10,0,0.0100949254040404,40700000.0,0.0,-40700000.0,2025,0,1,324,0,0,0,0,0,1,15.596887330623511,-0.2772991536607652
Saba Goglichidze,Udinese Calcio,FC Empoli,2025,-0.5,-0.5,-0.8373466543620882,-56.7142539691226,21,Defender,0,0,1,15.201805169084134,15.894952224644102,4000000.0,8000000.0,84850000.0,18.25639556143001,6,26000000.0,40700000.0,10,44150000.0,47650000.0,26.0,26.2,9.0,10,0,0.0100949254040404,40700000.0,0.0,-40700000.0,2025,0,1,441,0,0,0,0,0,1,15.958969480674718,-0.757164311590584
