player,buyer,seller,season_id,competition_code,country_name,premium_ratio,premium_ratio_w,hedonic_residual,pi_hedonic_pct,age,position_group,is_attacker,is_midfielder,is_defender,log_fee,log_mv,fee,market_value,revenue_sales,log_revenue,n_sales,max_sale,total_spend,n_buys,net_balance,net_transfer_record,squad_size,average_age,national_team_players,log_league_mv,in_degree,out_degree,pagerank,in_strength,out_strength,net_flow,season_id,season_2018,season_2019,season_2021,season_2022,season_2023,season_2024,season_2025
Bamba Dieng,FC Lorient,Marseille,2022,ligue-1,France,-0.125,-0.125,-0.24316679044116007,-21.585930849255497,22.0,Attacker,1,0,0,15.76142084987672,15.894952224644102,7000000.0,8000000.0,36750000.0,17.419648810834005,7,22500000.0,29200000.0,6,7550000.0,600000.0,25,26.1,10,22.27082834587519,6,3,0.005837938677591372,29200000.0,32750000.0,3550000.0,2022,0,0,0,1,0,0,0
Joel Mvuka,FC Lorient,Bodø/Glimt,2022,ligue-1,France,3.230769230769231,3.230769230769231,0.9886967695906215,168.77302829193948,20.0,Midfielder,0,1,0,15.520258832020865,14.077875591662238,5500000.0,1300000.0,36750000.0,17.419648810834005,7,22500000.0,29200000.0,6,7550000.0,600000.0,25,26.1,10,22.27082834587519,6,3,0.005837938677591372,29200000.0,32750000.0,3550000.0,2022,0,0,0,1,0,0,0
Yoann Cathline,FC Lorient,Guingamp,2022,ligue-1,France,5.75,5.75,1.156922311655224,218.01333157697985,20.0,Attacker,1,0,0,14.80876270134486,12.899222326086994,2700000.0,400000.0,36750000.0,17.419648810834005,7,22500000.0,29200000.0,6,7550000.0,600000.0,25,26.1,10,22.27082834587519,6,3,0.005837938677591372,29200000.0,32750000.0,3550000.0,2022,0,0,0,1,0,0,0
Darlin Yongwa,FC Lorient,Chamois Niort,2022,ligue-1,France,0.25,0.25,-0.21880127968866958,-19.651873490792582,21.0,Defender,0,0,1,14.220976332738882,13.997832948091215,1500000.0,1200000.0,36750000.0,17.419648810834005,7,22500000.0,29200000.0,6,7550000.0,600000.0,25,26.1,10,22.27082834587519,6,3,0.005837938677591372,29200000.0,32750000.0,3550000.0,2022,0,0,0,1,0,0,0
Montassar Talbi,FC Lorient,Rubin Kazan,2022,ligue-1,France,0.25,0.25,0.0321783254411514,3.2701668376762916,24.0,Defender,0,0,1,14.220976332738882,13.997832948091215,1500000.0,1200000.0,36750000.0,17.419648810834005,7,22500000.0,29200000.0,6,7550000.0,600000.0,25,26.1,10,22.27082834587519,6,3,0.005837938677591372,29200000.0,32750000.0,3550000.0,2022,0,0,0,1,0,0,0
Mateusz Wieteska,Clermont Foot 63,Legia Warszawa,2022,ligue-1,France,0.0,0.0,-0.09459599535887087,-9.02596635856111,25.0,Defender,0,0,1,14.077875591662238,14.077875591662238,1300000.0,1300000.0,21400000.0,16.87890152672105,4,14000000.0,2300000.0,2,19100000.0,-0.0,28,26.0,1,22.27082834587519,2,0,0.0024774850054380387,2300000.0,0.0,-2300000.0,2022,0,0,0,1,0,0,0
Komnen Andric,Clermont Foot 63,Dinamo Zagreb,2022,ligue-1,France,-0.3333333333333333,-0.3333333333333333,-0.3625952535838053,-30.41321850373897,27.0,Attacker,1,0,0,13.815511557963774,14.220976332738882,1000000.0,1500000.0,21400000.0,16.87890152672105,4,14000000.0,2300000.0,2,19100000.0,-0.0,28,26.0,1,22.27082834587519,2,0,0.0024774850054380387,2300000.0,0.0,-2300000.0,2022,0,0,0,1,0,0,0
Veljko Birmancevic,FC Toulouse,Malmö,2022,ligue-1,France,0.1714285714285712,0.1714285714285712,0.08464803285866118,8.833396494041,24.0,Attacker,1,0,0,15.226497775576945,15.068273812173887,4100000.0,3500000.0,11000000.0,16.213405921671733,2,8000000.0,14400000.0,8,-3400000.0,31350000.0,24,24.2,7,22.27082834587519,8,0,0.00858507840965885,14400000.0,0.0,-14400000.0,2022,0,0,0,1,0,0,0
Thijs Dallinga,FC Toulouse,Excelsior,2022,ligue-1,France,1.272727272727273,1.272727272727273,0.31264389785644475,36.70348410752524,21.0,Attacker,1,0,0,14.731801689838349,13.910821646859095,2500000.0,1100000.0,11000000.0,16.213405921671733,2,8000000.0,14400000.0,8,-3400000.0,31350000.0,24,24.2,7,22.27082834587519,8,0,0.00858507840965885,14400000.0,0.0,-14400000.0,2022,0,0,0,1,0,0,0
Said Hamulic,FC Toulouse,Stal Mielec,2022,ligue-1,France,0.6666666666666667,0.6666666666666667,0.13539553640773327,14.498964626679411,22.0,Attacker,1,0,0,14.731801689838349,14.220976332738882,2500000.0,1500000.0,11000000.0,16.213405921671733,2,8000000.0,14400000.0,8,-3400000.0,31350000.0,24,24.2,7,22.27082834587519,8,0,0.00858507840965885,14400000.0,0.0,-14400000.0,2022,0,0,0,1,0,0,0
Zakaria Aboukhlal,FC Toulouse,AZ Alkmaar,2022,ligue-1,France,0.0,0.0,-0.32975159954627564,-28.089776440192992,22.0,Attacker,1,0,0,14.508658238524095,14.508658238524095,2000000.0,2000000.0,11000000.0,16.213405921671733,2,8000000.0,14400000.0,8,-3400000.0,31350000.0,24,24.2,7,22.27082834587519,8,0,0.00858507840965885,14400000.0,0.0,-14400000.0,2022,0,0,0,1,0,0,0
Oliver Zandén,FC Toulouse,Elfsborg,2022,ligue-1,France,0.5,0.5,-0.14908880412500558,-13.850747214400394,20.0,Defender,0,0,1,14.220976332738882,13.815511557963774,1500000.0,1000000.0,11000000.0,16.213405921671733,2,8000000.0,14400000.0,8,-3400000.0,31350000.0,24,24.2,7,22.27082834587519,8,0,0.00858507840965885,14400000.0,0.0,-14400000.0,2022,0,0,0,1,0,0,0
Vincent Sierro,FC Toulouse,Young Boys,2022,ligue-1,France,-0.4166666666666666,-0.4166666666666666,-0.4197724930980531,-34.280400233479604,27.0,Midfielder,0,1,0,13.45883704259595,13.997832948091215,700000.0,1200000.0,11000000.0,16.213405921671733,2,8000000.0,14400000.0,8,-3400000.0,31350000.0,24,24.2,7,22.27082834587519,8,0,0.00858507840965885,14400000.0,0.0,-14400000.0,2022,0,0,0,1,0,0,0
Warren Kamanzi,FC Toulouse,Tromsø IL,2022,ligue-1,France,-0.4,-0.4,-0.8980587992471101,-59.26407427662781,22.0,Defender,0,0,1,13.304686600863562,13.815511557963774,600000.0,1000000.0,11000000.0,16.213405921671733,2,8000000.0,14400000.0,8,-3400000.0,31350000.0,24,24.2,7,22.27082834587519,8,0,0.00858507840965885,14400000.0,0.0,-14400000.0,2022,0,0,0,1,0,0,0
Kjetil Haug,FC Toulouse,Vålerenga,2022,ligue-1,France,0.25,0.25,-0.2644747703825274,-23.239134166557417,24.0,Goalkeeper,0,0,0,13.122365377402328,12.899222326086994,500000.0,400000.0,11000000.0,16.213405921671733,2,8000000.0,14400000.0,8,-3400000.0,31350000.0,24,24.2,7,22.27082834587519,8,0,0.00858507840965885,14400000.0,0.0,-14400000.0,2022,0,0,0,1,0,0,0
Fernand Mayembo,AC Ajaccio,Le Havre AC,2022,ligue-1,France,-0.625,-0.625,-1.068852300076795,-65.65983373267508,26.0,Defender,0,0,1,12.611541086966115,13.592368256649284,300000.0,800000.0,600000.0,13.304686600863562,1,600000.0,300000.0,1,300000.0,1650000.0,18,27.2,0,22.27082834587519,1,0,0.0013452098710038459,300000.0,0.0,-300000.0,2022,0,0,0,1,0,0,0
Rayan Raveloson,AJ Auxerre,LA Galaxy,2022,ligue-1,France,-0.125,-0.125,-0.10051864942170674,-9.56318031100566,25.0,Midfielder,0,1,0,14.375126917328105,14.508658238524095,1750000.0,2000000.0,500000.0,13.122365377402328,1,500000.0,2250000.0,2,-1750000.0,14650000.0,29,24.4,8,22.27082834587519,2,0,0.0026445316765125663,2250000.0,0.0,-2250000.0,2022,0,0,0,1,0,0,0
Elisha Owusu,AJ Auxerre,KAA Gent,2022,ligue-1,France,-0.8,-0.8,-1.5409928550915701,-78.58319789117974,25.0,Midfielder,0,1,0,13.122365377402328,14.731801689838349,500000.0,2500000.0,500000.0,13.122365377402328,1,500000.0,2250000.0,2,-1750000.0,14650000.0,29,24.4,8,22.27082834587519,2,0,0.0026445316765125663,2250000.0,0.0,-2250000.0,2022,0,0,0,1,0,0,0
Gabriel Jesus,Arsenal FC,Man City,2022,premier-league,England,0.044,0.044,0.47538150771312715,60.86278030974126,25.0,Attacker,1,0,0,17.770593072009955,17.72753358339242,52200000.0,50000000.0,23800000.0,16.98519618065851,4,11000000.0,186400000.0,8,-162600000.0,-280730000.0,24,26.6,20,23.24659159671855,7,0,0.0067438899433984595,186400000.0,0.0,-186400000.0,2022,0,0,0,1,0,0,0
Oleksandr Zinchenko,Arsenal FC,Man City,2022,premier-league,England,0.3999999999999999,0.3999999999999999,0.7113119254731259,103.66615150809201,25.0,Defender,0,0,1,17.370858648025116,17.034386422832473,35000000.0,25000000.0,23800000.0,16.98519618065851,4,11000000.0,186400000.0,8,-162600000.0,-280730000.0,24,26.6,20,23.24659159671855,7,0,0.0067438899433984595,186400000.0,0.0,-186400000.0,2022,0,0,0,1,0,0,0
Fábio Vieira,Arsenal FC,Porto,2022,premier-league,England,0.3999999999999999,0.3999999999999999,0.5195411868172073,68.12561229784824,22.0,Midfielder,0,1,0,17.370858648025116,17.034386422832473,35000000.0,25000000.0,23800000.0,16.98519618065851,4,11000000.0,186400000.0,8,-162600000.0,-280730000.0,24,26.6,20,23.24659159671855,7,0,0.0067438899433984595,186400000.0,0.0,-186400000.0,2022,0,0,0,1,0,0,0
Leandro Trossard,Arsenal FC,Brighton,2022,premier-league,England,-0.1999999999999999,-0.1999999999999999,0.3790490343045896,46.089469599626185,28.0,Attacker,1,0,0,16.993564429978885,17.216707972959764,24000000.0,30000000.0,23800000.0,16.98519618065851,4,11000000.0,186400000.0,8,-162600000.0,-280730000.0,24,26.6,20,23.24659159671855,7,0,0.0067438899433984595,186400000.0,0.0,-186400000.0,2022,0,0,0,1,0,0,0
Jakub Kiwior,Arsenal FC,Spezia Calcio,2022,premier-league,England,1.4375,1.4375,0.8339132342149753,130.23107695674562,22.0,Defender,0,0,1,16.785925074816024,15.894952224644102,19500000.0,8000000.0,23800000.0,16.98519618065851,4,11000000.0,186400000.0,8,-162600000.0,-280730000.0,24,26.6,20,23.24659159671855,7,0,0.0067438899433984595,186400000.0,0.0,-186400000.0,2022,0,0,0,1,0,0,0
Jorginho,Arsenal FC,Chelsea,2022,premier-league,England,-0.6771428571428572,-0.6771428571428572,-0.1411123358227684,-13.160825539799193,31.0,Midfielder,0,1,0,16.24031337217814,17.370858648025116,11300000.0,35000000.0,23800000.0,16.98519618065851,4,11000000.0,186400000.0,8,-162600000.0,-280730000.0,24,26.6,20,23.24659159671855,7,0,0.0067438899433984595,186400000.0,0.0,-186400000.0,2022,0,0,0,1,0,0,0
Matt Turner,Arsenal FC,New England,2022,premier-league,England,0.1799999999999999,0.1799999999999999,0.4135716626024877,51.220938364685594,28.0,Goalkeeper,0,0,0,15.59046307836746,15.424948670398354,5900000.0,5000000.0,23800000.0,16.98519618065851,4,11000000.0,186400000.0,8,-162600000.0,-280730000.0,24,26.6,20,23.24659159671855,7,0,0.0067438899433984595,186400000.0,0.0,-186400000.0,2022,0,0,0,1,0,0,0
Marquinhos,Arsenal FC,São Paulo,2022,premier-league,England,-0.5,-0.5,-1.0749642111056108,-65.86900940446611,19.0,Attacker,1,0,0,15.068273812173887,15.76142084987672,3500000.0,7000000.0,23800000.0,16.98519618065851,4,11000000.0,186400000.0,8,-162600000.0,-280730000.0,24,26.6,20,23.24659159671855,7,0,0.0067438899433984595,186400000.0,0.0,-186400000.0,2022,0,0,0,1,0,0,0
Diego Carlos,Aston Villa,Sevilla FC,2022,premier-league,England,-0.2249999999999999,-0.2249999999999999,0.5292142492938368,69.75979338852534,29.0,Defender,0,0,1,17.249497794707484,17.50439003707821,31000000.0,40000000.0,54000000.0,17.804494623047066,5,18000000.0,112500000.0,6,-58500000.0,-12650000.0,26,28.2,13,23.24659159671855,6,3,0.005215539338343526,112500000.0,47500000.0,-65000000.0,2022,0,0,0,1,0,0,0
Jhon Durán,Aston Villa,Chicago,2022,premier-league,England,3.916666666666667,3.916666666666667,1.1863373995527908,227.50642154749826,19.0,Attacker,1,0,0,17.19990085520835,15.607270193858982,29500000.0,6000000.0,54000000.0,17.804494623047066,5,18000000.0,112500000.0,6,-58500000.0,-12650000.0,26,28.2,13,23.24659159671855,6,3,0.005215539338343526,112500000.0,47500000.0,-65000000.0,2022,0,0,0,1,0,0,0
Philippe Coutinho,Aston Villa,Barcelona,2022,premier-league,England,0.0,0.0,0.8169171087770337,126.35110550938755,30.0,Midfielder,0,1,0,16.811242881518265,16.811242881518265,20000000.0,20000000.0,54000000.0,17.804494623047066,5,18000000.0,112500000.0,6,-58500000.0,-12650000.0,26,28.2,13,23.24659159671855,6,3,0.005215539338343526,112500000.0,47500000.0,-65000000.0,2022,0,0,0,1,0,0,0
Leander Dendoncker,Aston Villa,Wolves,2022,premier-league,England,-0.4642857142857143,-0.4642857142857143,-0.004791611916882488,-0.47801507752497363,27.0,Midfielder,0,1,0,16.52356082573315,17.147715103853763,15000000.0,28000000.0,54000000.0,17.804494623047066,5,18000000.0,112500000.0,6,-58500000.0,-12650000.0,26,28.2,13,23.24659159671855,6,3,0.005215539338343526,112500000.0,47500000.0,-65000000.0,2022,0,0,0,1,0,0,0
Álex Moreno,Aston Villa,Real Betis,2022,premier-league,England,-0.3249999999999999,-0.3249999999999999,0.28100580989098844,32.446133072099805,29.0,Defender,0,0,1,16.41820031748273,16.811242881518265,13500000.0,20000000.0,54000000.0,17.804494623047066,5,18000000.0,112500000.0,6,-58500000.0,-12650000.0,26,28.2,13,23.24659159671855,6,3,0.005215539338343526,112500000.0,47500000.0,-65000000.0,2022,0,0,0,1,0,0,0
Robin Olsen,Aston Villa,Roma,2022,premier-league,England,0.75,0.75,0.9968234262679392,170.9662029472343,32.0,Goalkeeper,0,0,0,15.068273812173887,14.508658238524095,3500000.0,2000000.0,54000000.0,17.804494623047066,5,18000000.0,112500000.0,6,-58500000.0,-12650000.0,26,28.2,13,23.24659159671855,6,3,0.005215539338343526,112500000.0,47500000.0,-65000000.0,2022,0,0,0,1,0,0,0
Ilya Zabarnyi,AFC Bournemouth,Dynamo Kyiv,2022,premier-league,England,1.2000000000000002,1.2000000000000002,0.6638886375752051,94.23307435013174,20.0,Defender,0,0,1,17.312018149733785,16.52356082573315,33000000.0,15000000.0,0.0,0.0,0,0.0,92650000.0,5,-92650000.0,129310000.0,26,25.7,13,23.24659159671855,5,0,0.007528374551479605,92650000.0,0.0,-92650000.0,2022,0,0,0,1,0,0,0
Dango Ouattara,AFC Bournemouth,FC Lorient,2022,premier-league,England,1.25,1.25,0.5694058057124707,76.72167296088412,20.0,Attacker,1,0,0,16.929025911619092,16.118095750958314,22500000.0,10000000.0,0.0,0.0,0,0.0,92650000.0,5,-92650000.0,129310000.0,26,25.7,13,23.24659159671855,5,0,0.007528374551479605,92650000.0,0.0,-92650000.0,2022,0,0,0,1,0,0,0
Marcos Senesi,AFC Bournemouth,Feyenoord,2022,premier-league,England,-0.1176470588235294,-0.1176470588235294,0.18844096128925258,20.73658162532801,25.0,Defender,0,0,1,16.52356082573315,16.648723960844016,15000000.0,17000000.0,0.0,0.0,0,0.0,92650000.0,5,-92650000.0,129310000.0,26,25.7,13,23.24659159671855,5,0,0.007528374551479605,92650000.0,0.0,-92650000.0,2022,0,0,0,1,0,0,0
Marcus Tavernier,AFC Bournemouth,Middlesbrough,2022,premier-league,England,1.6444444444444444,1.6444444444444444,0.9669135042655075,162.98153674234194,23.0,Midfielder,0,1,0,16.29204904211537,15.319588176962746,11900000.0,4500000.0,0.0,0.0,0,0.0,92650000.0,5,-92650000.0,129310000.0,26,25.7,13,23.24659159671855,5,0,0.007528374551479605,92650000.0,0.0,-92650000.0,2022,0,0,0,1,0,0,0
Antoine Semenyo,AFC Bournemouth,Bristol City,2022,premier-league,England,2.4166666666666665,2.4166666666666665,1.0469532976096776,184.89584689484144,23.0,Attacker,1,0,0,16.142788361109663,14.914123179965662,10250000.0,3000000.0,0.0,0.0,0,0.0,92650000.0,5,-92650000.0,129310000.0,26,25.7,13,23.24659159671855,5,0,0.007528374551479605,92650000.0,0.0,-92650000.0,2022,0,0,0,1,0,0,0
Keane Lewis-Potter,Brentford FC,Hull City,2022,premier-league,England,0.5833333333333333,0.5833333333333333,0.4424015482999124,55.64406466295797,21.0,Midfielder,0,1,0,16.759949589762293,16.300417291085605,19000000.0,12000000.0,3600000.0,15.096444681204078,1,3600000.0,48250000.0,3,-44650000.0,50910000.0,31,25.2,15,23.24659159671855,3,0,0.003335979721101269,48250000.0,0.0,-48250000.0,2022,0,0,0,1,0,0,0
Mikkel Damsgaard,Brentford FC,Sampdoria,2022,premier-league,England,0.0,0.0,0.10195991680168603,10.733909307026156,22.0,Midfielder,0,1,0,16.52356082573315,16.52356082573315,15000000.0,15000000.0,3600000.0,15.096444681204078,1,3600000.0,48250000.0,3,-44650000.0,50910000.0,31,25.2,15,23.24659159671855,3,0,0.003335979721101269,48250000.0,0.0,-48250000.0,2022,0,0,0,1,0,0,0
Aaron Hickey,Brentford FC,Bologna,2022,premier-league,England,-0.2083333333333333,-0.2083333333333333,-0.3292344521007493,-28.05256994565244,20.0,Defender,0,0,1,16.47226753485437,16.705882371415992,14250000.0,18000000.0,3600000.0,15.096444681204078,1,3600000.0,48250000.0,3,-44650000.0,50910000.0,31,25.2,15,23.24659159671855,3,0,0.003335979721101269,48250000.0,0.0,-48250000.0,2022,0,0,0,1,0,0,0
Pervis Estupiñán,Brighton & Hove Albion,Villarreal,2022,premier-league,England,-0.1099999999999999,-0.1099999999999999,0.13921522196730862,14.937145301412546,24.0,Defender,0,0,1,16.694709071442087,16.811242881518265,17800000.0,20000000.0,138400000.0,18.745658608373276,6,65300000.0,55700000.0,6,82700000.0,63150000.0,33,26.6,17,23.24659159671855,6,0,0.0053763219924005705,55700000.0,0.0,-55700000.0,2022,0,0,0,1,0,0,0
Julio Enciso,Brighton & Hove Albion,Libertad,2022,premier-league,England,0.0545454545454544,0.0545454545454544,-0.22881622679040703,-20.452530701205173,18.0,Midfielder,0,1,0,16.266515742283485,16.213405921671733,11600000.0,11000000.0,138400000.0,18.745658608373276,6,65300000.0,55700000.0,6,82700000.0,63150000.0,33,26.6,17,23.24659159671855,6,0,0.0053763219924005705,55700000.0,0.0,-55700000.0,2022,0,0,0,1,0,0,0
Billy Gilmour,Brighton & Hove Albion,Chelsea,2022,premier-league,England,-0.3083333333333332,-0.3083333333333332,-0.38578184821363415,-32.008119120918444,21.0,Midfielder,0,1,0,15.931766193248746,16.300417291085605,8300000.000000001,12000000.0,138400000.0,18.745658608373276,6,65300000.0,55700000.0,6,82700000.0,63150000.0,33,26.6,17,23.24659159671855,6,0,0.0053763219924005705,55700000.0,0.0,-55700000.0,2022,0,0,0,1,0,0,0
Simon Adingra,Brighton & Hove Albion,Nordsjaelland,2022,premier-league,England,4.333333333333333,4.333333333333333,1.1312263344602709,209.94559524889382,20.0,Attacker,1,0,0,15.894952224644102,14.220976332738882,8000000.0,1500000.0,138400000.0,18.745658608373276,6,65300000.0,55700000.0,6,82700000.0,63150000.0,33,26.6,17,23.24659159671855,6,0,0.0053763219924005705,55700000.0,0.0,-55700000.0,2022,0,0,0,1,0,0,0
Facundo Buonanotte,Brighton & Hove Albion,Rosario Central,2022,premier-league,England,-0.3333333333333333,-0.3333333333333333,-0.7192536512574801,-51.28843631417625,18.0,Midfielder,0,1,0,15.607270193858982,16.012735246411598,6000000.0,9000000.0,138400000.0,18.745658608373276,6,65300000.0,55700000.0,6,82700000.0,63150000.0,33,26.6,17,23.24659159671855,6,0,0.0053763219924005705,55700000.0,0.0,-55700000.0,2022,0,0,0,1,0,0,0
Yasin Ayari,Brighton & Hove Albion,AIK,2022,premier-league,England,0.0,0.0,-0.3588884564728758,-30.15477978194615,19.0,Midfielder,0,1,0,15.201805169084134,15.201805169084134,4000000.0,4000000.0,138400000.0,18.745658608373276,6,65300000.0,55700000.0,6,82700000.0,63150000.0,33,26.6,17,23.24659159671855,6,0,0.0053763219924005705,55700000.0,0.0,-55700000.0,2022,0,0,0,1,0,0,0
Enzo Fernández,Chelsea FC,Benfica,2022,premier-league,England,1.2000000000000002,1.2000000000000002,1.0967178098668136,199.4321993125338,22.0,Midfielder,0,1,0,18.61130111182548,17.822843761378564,121000000.0,55000000.0,59000000.0,17.893048018819147,6,20000000.0,616250000.0,15,-557250000.0,98000.0,30,23.7,14,23.24659159671855,15,0,0.011639972961012494,616250000.0,0.0,-616250000.0,2022,0,0,0,1,0,0,0
Wesley Fofana,Chelsea FC,Leicester,2022,premier-league,England,1.0099999999999998,1.0099999999999998,0.8129622541604995,125.45767690287981,21.0,Defender,0,0,1,18.202524746587006,17.50439003707821,80400000.0,40000000.0,59000000.0,17.893048018819147,6,20000000.0,616250000.0,15,-557250000.0,98000.0,30,23.7,14,23.24659159671855,15,0,0.011639972961012494,616250000.0,0.0,-616250000.0,2022,0,0,0,1,0,0,0
Mykhaylo Mudryk,Chelsea FC,Shakhtar D.,2022,premier-league,England,0.75,0.75,0.705527390532616,102.49143536581222,22.0,Attacker,1,0,0,18.064005814299346,17.50439003707821,70000000.0,40000000.0,59000000.0,17.893048018819147,6,20000000.0,616250000.0,15,-557250000.0,98000.0,30,23.7,14,23.24659159671855,15,0,0.011639972961012494,616250000.0,0.0,-616250000.0,2022,0,0,0,1,0,0,0
Marc Cucurella,Chelsea FC,Brighton,2022,premier-league,England,1.3321428571428573,1.3321428571428573,1.155961700306836,217.70774509908577,24.0,Defender,0,0,1,17.994502609560595,17.147715103853763,65300000.0,28000000.0,59000000.0,17.893048018819147,6,20000000.0,616250000.0,15,-557250000.0,98000.0,30,23.7,14,23.24659159671855,15,0,0.011639972961012494,616250000.0,0.0,-616250000.0,2022,0,0,0,1,0,0,0
Raheem Sterling,Chelsea FC,Man City,2022,premier-league,England,-0.1971428571428571,-0.1971428571428571,0.4334884381244706,54.26295306786759,27.0,Attacker,1,0,0,17.844427332657514,18.064005814299346,56200000.0,70000000.0,59000000.0,17.893048018819147,6,20000000.0,616250000.0,15,-557250000.0,98000.0,30,23.7,14,23.24659159671855,15,0,0.011639972961012494,616250000.0,0.0,-616250000.0,2022,0,0,0,1,0,0,0
Kalidou Koulibaly,Chelsea FC,Napoli,2022,premier-league,England,0.197142857142857,0.197142857142857,1.110161834283904,203.4849644776857,31.0,Defender,0,0,1,17.550796408758714,17.370858648025116,41900000.0,35000000.0,59000000.0,17.893048018819147,6,20000000.0,616250000.0,15,-557250000.0,98000.0,30,23.7,14,23.24659159671855,15,0,0.011639972961012494,616250000.0,0.0,-616250000.0,2022,0,0,0,1,0,0,0
Benoît Badiashile,Chelsea FC,Monaco,2022,premier-league,England,-0.05,-0.05,0.06353425157994153,6.559598536186861,21.0,Defender,0,0,1,17.453096744006448,17.50439003707821,38000000.0,40000000.0,59000000.0,17.893048018819147,6,20000000.0,616250000.0,15,-557250000.0,98000.0,30,23.7,14,23.24659159671855,15,0,0.011639972961012494,616250000.0,0.0,-616250000.0,2022,0,0,0,1,0,0,0
Noni Madueke,Chelsea FC,PSV,2022,premier-league,England,1.3333333333333337,1.3333333333333337,0.6701533361497063,95.45370521425454,20.0,Attacker,1,0,0,17.370858648025116,16.52356082573315,35000000.0,15000000.0,59000000.0,17.893048018819147,6,20000000.0,616250000.0,15,-557250000.0,98000.0,30,23.7,14,23.24659159671855,15,0,0.011639972961012494,616250000.0,0.0,-616250000.0,2022,0,0,0,1,0,0,0
Malo Gusto,Chelsea FC,Lyon,2022,premier-league,England,1.0,1.0,0.48491859242457735,62.40428278588199,19.0,Defender,0,0,1,17.216707972959764,16.52356082573315,30000000.0,15000000.0,59000000.0,17.893048018819147,6,20000000.0,616250000.0,15,-557250000.0,98000.0,30,23.7,14,23.24659159671855,15,0,0.011639972961012494,616250000.0,0.0,-616250000.0,2022,0,0,0,1,0,0,0
Carney Chukwuemeka,Chelsea FC,Aston Villa,2022,premier-league,England,2.0,2.0,0.7204437135745536,105.53451133230224,18.0,Midfielder,0,1,0,16.705882371415992,15.607270193858982,18000000.0,6000000.0,59000000.0,17.893048018819147,6,20000000.0,616250000.0,15,-557250000.0,98000.0,30,23.7,14,23.24659159671855,15,0,0.011639972961012494,616250000.0,0.0,-616250000.0,2022,0,0,0,1,0,0,0
Cesare Casadei,Chelsea FC,Inter,2022,premier-league,England,13.86,11.755000000000019,2.119667525782045,732.8372166899896,19.0,Midfielder,0,1,0,16.514183664548636,13.815511557963774,14860000.0,1000000.0,59000000.0,17.893048018819147,6,20000000.0,616250000.0,15,-557250000.0,98000.0,30,23.7,14,23.24659159671855,15,0,0.011639972961012494,616250000.0,0.0,-616250000.0,2022,0,0,0,1,0,0,0
Andrey Santos,Chelsea FC,Vasco da Gama,2022,premier-league,England,0.25,0.25,-0.07391589419658118,-7.125020148897388,18.0,Midfielder,0,1,0,16.341239282272525,16.118095750958314,12500000.0,10000000.0,59000000.0,17.893048018819147,6,20000000.0,616250000.0,15,-557250000.0,98000.0,30,23.7,14,23.24659159671855,15,0,0.011639972961012494,616250000.0,0.0,-616250000.0,2022,0,0,0,1,0,0,0
Pierre-Emerick Aubameyang,Chelsea FC,Barcelona,2022,premier-league,England,-0.1999999999999999,-0.1999999999999999,0.6872902681060893,98.83205754011605,33.0,Attacker,1,0,0,16.300417291085605,16.52356082573315,12000000.0,15000000.0,59000000.0,17.893048018819147,6,20000000.0,616250000.0,15,-557250000.0,98000.0,30,23.7,14,23.24659159671855,15,0,0.011639972961012494,616250000.0,0.0,-616250000.0,2022,0,0,0,1,0,0,0
David Datro Fofana,Chelsea FC,Molde FK,2022,premier-league,England,0.7142857142857142,0.7142857142857142,0.24083913618271424,27.231637805336284,20.0,Attacker,1,0,0,16.300417291085605,15.76142084987672,12000000.0,7000000.0,59000000.0,17.893048018819147,6,20000000.0,616250000.0,15,-557250000.0,98000.0,30,23.7,14,23.24659159671855,15,0,0.011639972961012494,616250000.0,0.0,-616250000.0,2022,0,0,0,1,0,0,0
Gabriel Slonina,Chelsea FC,Chicago,2022,premier-league,England,2.03,2.03,0.4389119391799863,55.101879141518076,18.0,Goalkeeper,0,0,0,16.02268557616466,14.914123179965662,9090000.0,3000000.0,59000000.0,17.893048018819147,6,20000000.0,616250000.0,15,-557250000.0,98000.0,30,23.7,14,23.24659159671855,15,0,0.011639972961012494,616250000.0,0.0,-616250000.0,2022,0,0,0,1,0,0,0
Cheick Doucouré,Crystal Palace,Lens,2022,premier-league,England,0.5066666666666666,0.5066666666666666,0.5118595995588393,66.83909002258623,22.0,Midfielder,0,1,0,16.933460508490302,16.52356082573315,22600000.0,15000000.0,5460000.0,15.512959530871255,1,5460000.0,46600000.0,3,-41140000.0,-47850000.0,30,26.3,20,23.24659159671855,3,0,0.0024014985883250603,46600000.0,0.0,-46600000.0,2022,0,0,0,1,0,0,0
Naouirou Ahamada,Crystal Palace,Stuttgart,2022,premier-league,England,1.1818181818181817,1.1818181818181817,0.555494041142822,74.2801895787192,20.0,Midfielder,0,1,0,16.300417291085605,15.520258832020865,12000000.0,5500000.0,5460000.0,15.512959530871255,1,5460000.0,46600000.0,3,-41140000.0,-47850000.0,30,26.3,20,23.24659159671855,3,0,0.0024014985883250603,46600000.0,0.0,-46600000.0,2022,0,0,0,1,0,0,0
